InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
546778,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-03-16 16:38:00,5.45,14572.0,United Kingdom,10.9
563951,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-08-22 10:42:00,2.95,16839.0,United Kingdom,17.700000000000003
546685,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-16 09:52:00,0.55,15687.0,United Kingdom,13.200000000000001
580979,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-12-06 15:40:00,4.15,12362.0,Belgium,24.900000000000002
572652,23356,LOVE HOT WATER BOTTLE,3,2011-10-25 12:11:00,5.95,15805.0,United Kingdom,17.85
540545,22193,RED DINER WALL CLOCK,1,2011-01-09 15:35:00,8.5,13451.0,United Kingdom,8.5
565971,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2011-09-08 11:27:00,2.95,13571.0,United Kingdom,8.850000000000001
561537,23342,MINT DINER WALL CLOCK,2,2011-07-28 09:58:00,8.5,13870.0,United Kingdom,17.0
567180,22966,GINGERBREAD MAN COOKIE CUTTER,5,2011-09-18 14:56:00,1.25,17802.0,United Kingdom,6.25
575269,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2011-11-09 12:08:00,0.85,17865.0,United Kingdom,20.4
570862,23507,MINI PLAYING CARDS BUFFALO BILL ,20,2011-10-12 15:35:00,0.42,17528.0,United Kingdom,8.4
573153,22555,PLASTERS IN TIN STRONGMAN,48,2011-10-28 07:39:00,1.65,12678.0,France,79.19999999999999
578941,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-11-27 13:26:00,0.55,16024.0,United Kingdom,1.1
542568,22175,PINK OWL SOFT TOY,12,2011-01-28 14:53:00,2.95,14215.0,United Kingdom,35.400000000000006
548468,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1,2011-03-31 12:28:00,2.95,14818.0,United Kingdom,2.95
573269,23212,HEART WREATH DECORATION WITH BELL,1,2011-10-28 13:00:00,1.25,16764.0,United Kingdom,1.25
545279,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2011-03-01 11:36:00,1.65,17811.0,United Kingdom,6.6
548499,22988,SOLDIERS EGG CUP ,2,2011-03-31 13:47:00,1.25,17075.0,United Kingdom,2.5
562260,21936,RED RETROSPOT PICNIC BAG,10,2011-08-03 15:38:00,2.95,13408.0,United Kingdom,29.5
553220,23298,SPOTTY BUNTING,12,2011-05-16 09:57:00,4.95,13319.0,United Kingdom,59.400000000000006
544672,21210,SET OF 72 RETROSPOT PAPER  DOILIES,96,2011-02-22 15:45:00,1.25,14646.0,Netherlands,120.0
541564,21900,"KEY FOB , SHED",19,2011-01-19 11:38:00,0.65,16904.0,United Kingdom,12.35
548715,20684,STRAWBERRY DREAM CHILDS UMBRELLA,4,2011-04-03 15:22:00,3.25,17758.0,United Kingdom,13.0
575129,23131,MISTLETOE HEART WREATH CREAM,6,2011-11-08 14:30:00,4.15,13110.0,United Kingdom,24.900000000000002
567632,40016,CHINESE DRAGON PAPER LANTERNS,156,2011-09-21 13:33:00,0.42,13946.0,United Kingdom,65.52
578817,20727,LUNCH BAG  BLACK SKULL.,1,2011-11-25 13:45:00,1.65,16764.0,United Kingdom,1.65
548319,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2011-03-30 12:48:00,8.5,14180.0,United Kingdom,17.0
563569,85066,CREAM SWEETHEART MINI CHEST,2,2011-08-17 14:47:00,12.75,18257.0,United Kingdom,25.5
573405,22561,WOODEN SCHOOL COLOURING SET,2,2011-10-30 15:55:00,1.65,13822.0,United Kingdom,3.3
569254,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-03 11:00:00,2.95,18116.0,United Kingdom,8.850000000000001
563428,21062,PARTY INVITES SPACEMAN,12,2011-08-16 11:44:00,0.85,13159.0,United Kingdom,10.2
550921,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-04-21 14:21:00,1.45,14770.0,United Kingdom,17.4
576076,22097,SWALLOW SQUARE TISSUE BOX,1,2011-11-13 16:18:00,0.39,14382.0,United Kingdom,0.39
569714,16054,POPART RECT PENCIL SHARPENER ASST,36,2011-10-05 17:28:00,0.12,18033.0,United Kingdom,4.32
546774,21773,DECORATIVE ROSE BATHROOM BOTTLE,3,2011-03-16 15:45:00,1.25,14505.0,United Kingdom,3.75
551982,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-05-05 13:56:00,4.95,15023.0,United Kingdom,14.850000000000001
566317,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-09-12 10:19:00,1.45,13375.0,United Kingdom,17.4
538832,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-12-14 13:03:00,0.85,17158.0,United Kingdom,10.2
575037,22209,WOOD STAMP SET HAPPY BIRTHDAY,10,2011-11-08 11:51:00,0.83,16066.0,United Kingdom,8.299999999999999
542898,22931,BAKING MOULD HEART WHITE CHOCOLATE,2,2011-02-01 14:01:00,2.55,16110.0,United Kingdom,5.1
550361,85174,S/4 CACTI CANDLES,8,2011-04-18 11:10:00,4.95,13082.0,United Kingdom,39.6
553035,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,2011-05-12 20:13:00,2.95,17337.0,United Kingdom,2.95
555551,85132B,CHARLIE AND LOLA TABLE TINS,12,2011-06-05 13:32:00,1.95,14696.0,United Kingdom,23.4
564197,22386,JUMBO BAG PINK POLKADOT,10,2011-08-23 17:13:00,2.08,13425.0,United Kingdom,20.8
561607,22768,FAMILY PHOTO FRAME CORNICE,6,2011-07-28 12:15:00,9.95,17389.0,United Kingdom,59.699999999999996
572216,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2,2011-10-21 12:56:00,0.39,16015.0,United Kingdom,0.78
559310,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-07-07 13:33:00,1.65,15505.0,United Kingdom,16.5
573770,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,6,2011-11-01 10:12:00,2.55,15214.0,United Kingdom,15.299999999999999
550817,22829,SWEETHEART WIRE WALL TIDY,2,2011-04-20 17:00:00,9.95,17946.0,United Kingdom,19.9
580469,85194S,HANGING SPRING FLOWER EGG SMALL,5,2011-12-04 12:32:00,0.19,14583.0,United Kingdom,0.95
545324,48116,DOORMAT MULTICOLOUR STRIPE,1,2011-03-01 14:58:00,7.95,13110.0,United Kingdom,7.95
574913,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-11-07 16:00:00,4.95,13323.0,United Kingdom,29.700000000000003
551158,22303,COFFEE MUG APPLES DESIGN,6,2011-04-26 15:00:00,2.55,16823.0,United Kingdom,15.299999999999999
543977,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-02-14 15:35:00,2.95,15615.0,United Kingdom,35.400000000000006
551727,84882,GREEN WIRE STANDING CANDLE HOLDER,4,2011-05-04 08:40:00,3.75,14245.0,United Kingdom,15.0
564846,22653,BUTTON BOX ,4,2011-08-30 15:16:00,1.95,14507.0,United Kingdom,7.8
569833,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-10-06 12:56:00,1.45,15306.0,United Kingdom,17.4
540968,22271,FELTCRAFT DOLL ROSIE,4,2011-01-12 13:40:00,2.95,17338.0,United Kingdom,11.8
557027,21896,POTTING SHED TWINE,6,2011-06-16 13:24:00,2.1,12816.0,Poland,12.600000000000001
548703,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-04-03 11:37:00,2.95,16010.0,United Kingdom,2.95
537781,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2010-12-08 12:46:00,2.1,17341.0,United Kingdom,4.2
543507,22386,JUMBO BAG PINK POLKADOT,10,2011-02-09 10:49:00,1.95,15039.0,United Kingdom,19.5
579670,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-11-30 12:36:00,3.75,15611.0,United Kingdom,22.5
577504,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2011-11-20 12:36:00,0.55,14159.0,United Kingdom,1.1
548987,22794,SWEETHEART WIRE MAGAZINE RACK,1,2011-04-05 12:50:00,7.95,14535.0,United Kingdom,7.95
569424,23504,PLAYING CARDS JUBILEE UNION JACK,6,2011-10-04 10:49:00,1.25,15529.0,United Kingdom,7.5
549831,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-04-12 13:10:00,1.25,14844.0,United Kingdom,15.0
550327,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-04-17 13:07:00,0.85,12878.0,United Kingdom,8.5
567140,23355,HOT WATER BOTTLE KEEP CALM,8,2011-09-16 14:47:00,4.95,15410.0,United Kingdom,39.6
575628,22115,METAL SIGN EMPIRE TEA,1,2011-11-10 13:31:00,0.79,12844.0,United Kingdom,0.79
565931,21407,BROWN CHECK CAT DOORSTOP ,3,2011-09-08 10:35:00,4.25,12683.0,France,12.75
550504,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2011-04-18 15:43:00,0.85,16654.0,United Kingdom,10.2
555728,20828,GLITTER BUTTERFLY CLIPS,1,2011-06-06 16:41:00,2.55,17252.0,United Kingdom,2.55
548404,21877,HOME SWEET HOME MUG,12,2011-03-31 09:38:00,1.25,16398.0,United Kingdom,15.0
558995,21084,SET/6 COLLAGE PAPER CUPS,24,2011-07-05 12:03:00,0.19,17671.0,United Kingdom,4.5600000000000005
564850,35819B,"ACRYLIC HANGING JEWEL,BLUE",10,2011-08-30 16:43:00,0.38,17298.0,United Kingdom,3.8
541293,20676,RED RETROSPOT BOWL,1,2011-01-17 13:39:00,1.25,15311.0,United Kingdom,1.25
559685,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-07-11 15:22:00,0.85,12599.0,France,10.2
537446,72819,CUPID DESIGN SCENTED CANDLES,6,2010-12-07 09:13:00,2.55,18055.0,United Kingdom,15.299999999999999
577550,23010,CIRCUS PARADE BABY GIFT SET,1,2011-11-20 15:05:00,16.95,17738.0,United Kingdom,16.95
536392,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2010-12-01 10:29:00,165.0,13705.0,United Kingdom,165.0
568393,22080,RIBBON REEL POLKADOTS ,10,2011-09-27 10:12:00,1.65,15754.0,United Kingdom,16.5
579259,47559B,TEA TIME OVEN GLOVE,10,2011-11-29 08:40:00,1.25,12451.0,Switzerland,12.5
540509,16161U,WRAP SUKI AND FRIENDS,25,2011-01-09 11:27:00,0.42,14800.0,United Kingdom,10.5
549099,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-04-06 11:07:00,0.55,16241.0,United Kingdom,0.55
545226,21285,RETROSPOT CANDLE  MEDIUM,12,2011-03-01 09:33:00,2.1,12428.0,Finland,25.200000000000003
545182,17084J,LOVE POTION MASALA INCENSE,25,2011-02-28 14:48:00,0.21,14046.0,United Kingdom,5.25
549560,22917,HERB MARKER ROSEMARY,1,2011-04-10 13:26:00,0.65,15058.0,United Kingdom,0.65
561514,22150,3 STRIPEY MICE FELTCRAFT,6,2011-07-27 15:14:00,1.95,14331.0,United Kingdom,11.7
562881,16161P,WRAP ENGLISH ROSE ,25,2011-08-10 10:57:00,0.42,15632.0,United Kingdom,10.5
550835,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-04-21 10:52:00,1.65,15034.0,United Kingdom,3.3
551524,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2011-05-01 12:35:00,1.65,16401.0,United Kingdom,39.599999999999994
580599,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-12-05 11:11:00,2.55,12925.0,United Kingdom,15.299999999999999
567386,23388,WOODLAND MINI BACKPACK,4,2011-09-20 10:38:00,4.15,17863.0,United Kingdom,16.6
540866,21499,BLUE POLKADOT WRAP,25,2011-01-12 11:21:00,0.42,17324.0,United Kingdom,10.5
551250,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,24,2011-04-27 12:00:00,1.25,17841.0,United Kingdom,30.0
577319,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,2011-11-18 13:43:00,0.29,17301.0,United Kingdom,0.29
541280,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-01-17 11:57:00,1.65,15296.0,United Kingdom,19.799999999999997
580833,23210,WHITE ROCKING HORSE HAND PAINTED,2,2011-12-06 11:41:00,1.25,16764.0,United Kingdom,2.5
558564,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-06-30 13:45:00,2.1,14057.0,United Kingdom,8.4
577835,21327,SKULLS WRITING SET ,12,2011-11-22 10:24:00,1.65,16607.0,United Kingdom,19.799999999999997
564436,21172,PARTY METAL SIGN ,1,2011-08-25 12:06:00,1.45,17841.0,United Kingdom,1.45
578781,23569,TRADTIONAL ALPHABET STAMP SET,1,2011-11-25 11:54:00,4.95,15872.0,United Kingdom,4.95
546107,21244,BLUE POLKADOT PLATE ,4,2011-03-09 12:33:00,1.69,17238.0,United Kingdom,6.76
545326,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-01 15:12:00,4.95,14560.0,United Kingdom,14.850000000000001
563619,22064,PINK DOUGHNUT TRINKET POT ,12,2011-08-18 10:01:00,1.65,12839.0,United Kingdom,19.799999999999997
536508,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,2010-12-01 12:38:00,0.55,17181.0,United Kingdom,79.2
569219,22600,CHRISTMAS RETROSPOT STAR WOOD,3,2011-10-02 13:01:00,0.85,13558.0,United Kingdom,2.55
554814,20719,WOODLAND CHARLOTTE BAG,10,2011-05-26 13:34:00,0.85,16609.0,United Kingdom,8.5
579196,22279,POCKET BAG BLUE PAISLEY RED SPOT,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46
580654,23220,REINDEER HEART DECORATION GOLD,2,2011-12-05 13:37:00,0.83,15854.0,United Kingdom,1.66
538064,21930,JUMBO STORAGE BAG SKULLS,2,2010-12-09 13:47:00,1.95,15271.0,United Kingdom,3.9
548612,21136,PAINTED METAL PEARS ASSORTED,8,2011-04-01 11:34:00,1.69,13137.0,United Kingdom,13.52
550145,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-04-14 14:15:00,1.65,12637.0,France,19.799999999999997
548711,21900,"KEY FOB , SHED",1,2011-04-03 14:24:00,0.65,18116.0,United Kingdom,0.65
571682,21070,VINTAGE BILLBOARD MUG ,1,2011-10-18 14:00:00,1.25,14179.0,United Kingdom,1.25
567164,84949,SILVER HANGING T-LIGHT HOLDER,12,2011-09-18 11:51:00,1.65,14487.0,United Kingdom,19.799999999999997
566730,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-09-14 13:31:00,5.45,14606.0,United Kingdom,5.45
536412,22273,FELTCRAFT DOLL MOLLY,1,2010-12-01 11:49:00,2.95,17920.0,United Kingdom,2.95
565430,22908,PACK OF 20 NAPKINS RED APPLES,10,2011-09-04 13:07:00,0.85,14335.0,Germany,8.5
541796,22859,EASTER TIN BUNNY BOUQUET,6,2011-01-21 13:55:00,1.65,14092.0,United Kingdom,9.899999999999999
544816,22991,GIRAFFE WOODEN RULER,12,2011-02-23 16:41:00,1.95,13090.0,United Kingdom,23.4
564378,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-08-25 10:26:00,3.75,12417.0,Belgium,15.0
565665,22647,CERAMIC LOVE HEART MONEY BANK,6,2011-09-05 17:44:00,1.45,15856.0,United Kingdom,8.7
553727,21843,RED RETROSPOT CAKE STAND,2,2011-05-18 16:56:00,10.95,13531.0,United Kingdom,21.9
543550,21314,SMALL GLASS HEART TRINKET POT,8,2011-02-10 09:43:00,2.1,12601.0,Germany,16.8
565460,21982,PACK OF 12 SUKI TISSUES ,48,2011-09-05 09:24:00,0.29,16843.0,United Kingdom,13.919999999999998
571054,23511,EMBROIDERED RIBBON REEL EMILY ,1,2011-10-13 13:58:00,2.08,14234.0,United Kingdom,2.08
571281,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,8,2011-10-16 13:23:00,4.25,14088.0,United Kingdom,34.0
565420,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-09-04 12:09:00,4.95,16326.0,United Kingdom,9.9
562984,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2011-08-11 11:45:00,2.95,17841.0,United Kingdom,5.9
553741,51014L,"FEATHER PEN,LIGHT PINK",12,2011-05-19 09:37:00,0.85,12520.0,Germany,10.2
581193,22464,HANGING METAL HEART LANTERN,1,2011-12-07 17:05:00,0.79,17097.0,Spain,0.79
569229,22294,HEART FILIGREE DOVE  SMALL,3,2011-10-02 14:56:00,1.25,14502.0,United Kingdom,3.75
556183,22961,JAM MAKING SET PRINTED,12,2011-06-09 11:37:00,1.45,13134.0,United Kingdom,17.4
573511,22727,ALARM CLOCK BAKELIKE RED ,12,2011-10-31 12:25:00,3.75,12347.0,Iceland,45.0
567164,23186,FRENCH STYLE STORAGE JAR CAFE ,6,2011-09-18 11:51:00,0.29,14487.0,United Kingdom,1.7399999999999998
544644,21313,GLASS HEART T-LIGHT HOLDER ,24,2011-02-22 11:46:00,0.85,17002.0,United Kingdom,20.4
557274,22847,BREAD BIN DINER STYLE IVORY,4,2011-06-19 11:44:00,14.95,14004.0,United Kingdom,59.8
552328,22664,TOY TIDY DOLLY GIRL DESIGN,10,2011-05-09 10:03:00,2.1,14188.0,United Kingdom,21.0
546555,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-03-15 09:22:00,8.25,17675.0,United Kingdom,16.5
549550,21874,GIN AND TONIC MUG,1,2011-04-10 11:45:00,1.25,15038.0,United Kingdom,1.25
557762,20728,LUNCH BAG CARS BLUE,10,2011-06-22 14:01:00,1.65,15810.0,United Kingdom,16.5
579470,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2011-11-29 15:06:00,0.65,16549.0,United Kingdom,0.65
576593,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,2011-11-15 14:48:00,1.65,15720.0,United Kingdom,4.949999999999999
574475,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-11-04 12:18:00,3.75,14132.0,United Kingdom,15.0
575298,23402,HOME SWEET HOME 3 PEG HANGER ,1,2011-11-09 12:29:00,3.75,17841.0,United Kingdom,3.75
550297,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,2011-04-15 15:58:00,1.65,14056.0,United Kingdom,6.6
546684,21746,SMALL RED RETROSPOT WINDMILL,96,2011-03-16 09:47:00,1.06,16152.0,United Kingdom,101.76
578488,22905,CALENDAR IN SEASON DESIGN,1,2011-11-24 12:53:00,2.95,12784.0,Portugal,2.95
556503,23089,GLASS BON BON JAR,12,2011-06-13 08:44:00,1.65,13517.0,United Kingdom,19.799999999999997
576093,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2011-11-14 09:05:00,0.39,17744.0,United Kingdom,4.68
550464,22440,BALLOON WATER BOMB PACK OF 35,6,2011-04-18 13:30:00,0.42,16550.0,United Kingdom,2.52
544462,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-02-20 14:21:00,7.95,17050.0,United Kingdom,7.95
564356,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-08-24 15:47:00,4.25,13969.0,United Kingdom,4.25
552550,22969,HOMEMADE JAM SCENTED CANDLES,96,2011-05-10 10:43:00,1.25,13881.0,United Kingdom,120.0
571053,23342,MINT DINER WALL CLOCK,2,2011-10-13 13:53:00,8.5,12631.0,Finland,17.0
572552,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-10-24 17:07:00,2.46,14096.0,United Kingdom,2.46
577856,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-11-22 11:19:00,0.65,12490.0,France,7.800000000000001
545530,21533,RETROSPOT LARGE MILK JUG,3,2011-03-03 13:45:00,4.95,17416.0,United Kingdom,14.850000000000001
536863,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-03 11:19:00,1.65,17967.0,United Kingdom,1.65
544097,22597,MUSICAL ZINC HEART DECORATION ,48,2011-02-16 09:56:00,0.85,12455.0,Cyprus,40.8
553411,22716,CARD CIRCUS PARADE,12,2011-05-17 09:28:00,0.42,12714.0,France,5.04
566559,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-09-13 11:52:00,1.25,18044.0,United Kingdom,15.0
557250,23031,DRAWER KNOB CRACKLE GLAZE PINK,2,2011-06-17 15:59:00,1.65,12748.0,United Kingdom,3.3
577485,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-11-20 11:56:00,4.25,16360.0,United Kingdom,4.25
559128,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-07-06 12:39:00,2.55,17238.0,United Kingdom,2.55
560644,84987,SET OF 36 TEATIME PAPER DOILIES,6,2011-07-20 11:22:00,1.45,16271.0,United Kingdom,8.7
563896,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-08-21 10:44:00,8.5,17061.0,United Kingdom,34.0
544455,21791,VINTAGE HEADS AND TAILS CARD GAME ,4,2011-02-20 13:18:00,1.25,13097.0,United Kingdom,5.0
566601,22349,DOG BOWL CHASING BALL DESIGN,1,2011-09-13 15:57:00,3.75,16469.0,United Kingdom,3.75
558538,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-06-30 12:12:00,4.95,15005.0,United Kingdom,9.9
568801,23201,JUMBO BAG ALPHABET,10,2011-09-29 10:46:00,2.08,14475.0,United Kingdom,20.8
540779,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-01-11 11:18:00,1.25,15346.0,United Kingdom,15.0
547666,22986,GINGHAM ROSE WRAP,25,2011-03-24 13:23:00,0.42,14235.0,United Kingdom,10.5
579980,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,2011-12-01 11:16:00,0.29,13263.0,United Kingdom,2.9
549250,85030,FRENCH CHATEAU OVAL PLATTER,2,2011-04-07 12:10:00,1.95,14446.0,United Kingdom,3.9
552871,23206,LUNCH BAG APPLE DESIGN,10,2011-05-12 08:52:00,1.65,12693.0,Germany,16.5
580875,22811,SET OF 6 T-LIGHTS CACTI ,12,2011-12-06 12:11:00,1.25,17744.0,United Kingdom,15.0
566868,23337,EGG FRYING PAN MINT ,4,2011-09-15 13:13:00,2.08,14595.0,United Kingdom,8.32
541816,22457,NATURAL SLATE HEART CHALKBOARD ,5,2011-01-21 15:56:00,2.95,17799.0,United Kingdom,14.75
567524,23402,HOME SWEET HOME 3 PEG HANGER ,8,2011-09-21 08:55:00,3.75,15696.0,United Kingdom,30.0
559004,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-07-05 12:23:00,2.08,12428.0,Finland,20.8
559791,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-12 12:24:00,3.75,17675.0,United Kingdom,15.0
568590,22469,HEART OF WICKER SMALL,12,2011-09-28 10:29:00,1.65,13126.0,United Kingdom,19.799999999999997
543978,22348,TEA BAG PLATE RED RETROSPOT,10,2011-02-14 15:37:00,0.85,12867.0,United Kingdom,8.5
571180,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,24,2011-10-14 10:47:00,0.83,15498.0,United Kingdom,19.919999999999998
545996,20982,12 PENCILS TALL TUBE SKULLS,24,2011-03-08 14:12:00,0.85,14367.0,United Kingdom,20.4
541843,85212,MINI PAINTED GARDEN DECORATION ,12,2011-01-23 12:08:00,0.85,13659.0,United Kingdom,10.2
576841,23581,JUMBO BAG PAISLEY PARK,1,2011-11-16 15:26:00,2.08,17368.0,United Kingdom,2.08
554009,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-05-20 12:38:00,9.95,12935.0,United Kingdom,19.9
557776,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-06-22 15:07:00,1.65,14422.0,United Kingdom,9.899999999999999
568668,23199,JUMBO BAG APPLES,4,2011-09-28 13:00:00,2.08,15750.0,United Kingdom,8.32
580660,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2011-12-05 13:49:00,0.85,16592.0,United Kingdom,10.2
576650,22274,FELTCRAFT DOLL EMILY,6,2011-11-16 10:34:00,2.95,14286.0,United Kingdom,17.700000000000003
553340,20718,RED RETROSPOT SHOPPER BAG,20,2011-05-16 12:20:00,1.25,15125.0,United Kingdom,25.0
574678,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-11-06 12:36:00,0.85,13365.0,United Kingdom,10.2
573361,23173,REGENCY TEAPOT ROSES ,1,2011-10-30 12:53:00,9.95,14456.0,United Kingdom,9.95
577077,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2011-11-17 15:16:00,1.25,17799.0,United Kingdom,1.25
552316,23298,SPOTTY BUNTING,3,2011-05-08 16:11:00,4.95,15674.0,United Kingdom,14.850000000000001
564668,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-08-26 15:25:00,0.79,17183.0,United Kingdom,9.48
579711,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-11-30 14:17:00,0.85,15060.0,United Kingdom,0.85
560878,22652,TRAVEL SEWING KIT,2,2011-07-21 15:16:00,1.65,14410.0,United Kingdom,3.3
566612,23352,ROLL WRAP 50'S RED CHRISTMAS ,6,2011-09-13 17:16:00,1.25,16229.0,United Kingdom,7.5
555733,23227,FILIGREE HEART BUTTERFLY WHITE ,24,2011-06-07 08:21:00,1.25,16839.0,United Kingdom,30.0
569207,22381,TOY TIDY PINK POLKADOT,3,2011-10-02 11:04:00,2.1,17811.0,United Kingdom,6.300000000000001
571229,22574,HEART WOODEN CHRISTMAS DECORATION,6,2011-10-14 14:04:00,0.85,15453.0,United Kingdom,5.1
571312,21991,BOHEMIAN COLLAGE STATIONERY SET,12,2011-10-17 10:42:00,1.25,12474.0,Germany,15.0
553685,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-05-18 13:56:00,0.95,18097.0,United Kingdom,11.399999999999999
580673,21166,COOK WITH WINE METAL SIGN ,12,2011-12-05 14:30:00,2.08,13089.0,United Kingdom,24.96
542276,22854,CREAM SWEETHEART EGG HOLDER,8,2011-01-27 10:19:00,4.95,12764.0,Lebanon,39.6
574240,23232,WRAP VINTAGE LEAF DESIGN,25,2011-11-03 12:45:00,0.42,15998.0,United Kingdom,10.5
545057,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-02-27 12:49:00,1.25,13630.0,United Kingdom,15.0
561600,22355,CHARLOTTE BAG SUKI DESIGN,7,2011-07-28 11:29:00,0.85,15861.0,United Kingdom,5.95
580916,22513,DOORSTOP FOOTBALL DESIGN,1,2011-12-06 13:45:00,0.79,13685.0,United Kingdom,0.79
558709,22219,LOVEBIRD HANGING DECORATION WHITE ,5,2011-07-01 13:02:00,0.85,17338.0,United Kingdom,4.25
577755,22492,MINI PAINT SET VINTAGE ,36,2011-11-21 14:49:00,0.65,17010.0,United Kingdom,23.400000000000002
549572,22482,BLUE TEA TOWEL CLASSIC DESIGN,4,2011-04-10 15:32:00,1.25,17757.0,United Kingdom,5.0
568189,23409,PHOTO FRAME LINEN AND LACE LARGE,6,2011-09-25 14:36:00,3.75,14757.0,United Kingdom,22.5
559674,21789,KIDS RAIN MAC PINK,1,2011-07-11 14:16:00,0.85,15856.0,United Kingdom,0.85
575145,23035,DRAWER KNOB CERAMIC IVORY,6,2011-11-08 15:40:00,1.45,14116.0,United Kingdom,8.7
571098,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2011-10-13 15:38:00,2.95,17841.0,United Kingdom,17.700000000000003
545071,22883,NUMBER TILE VINTAGE FONT 4,2,2011-02-27 15:59:00,1.95,15996.0,United Kingdom,3.9
557057,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-06-16 14:46:00,0.19,16843.0,United Kingdom,6.84
